/* DATA DESCRIPTION:
Citation:	Parrenin, Frédéric; Loulergue, Laetitia; Wolff, Eric William (2007): EPICA Dome C Ice Core Timescales EDC3 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.671367, 
	Supplement to: Parrenin, Frédéric; Barnola, Jean-Marc; Beer, Jürg; Blunier, Thomas; Castellano, Emiliano; Chappellaz, Jérôme A; Dreyfus, Gabrielle; Fischer, Hubertus; Fujita, Shuji; Jouzel, Jean; Kawamura, Kenji; Lemieux-Dudon, Bénédicte; Loulergue, Laetitia; Masson-Delmotte, Valerie; Narcisi, Biancamaria; Petit, Jean Robert; Raisbeck, Grant M; Raynaud, Dominique; Ruth, Urs; Schwander, Jakob; Severi, Mirko; Spahni, Renato; Steffensen, Jørgen Peder; Svensson, Anders M; Udisti, Roberto; Waelbroeck, Claire; Wolff, Eric William (2007): The EDC3 chronology for the EPICA Dome C ice core. Climate of the Past, 3, 485-497, https://doi.org/10.5194/cp-3-485-2007
Abstract:	The EPICA (European Project for Ice Coring in Antarctica) Dome C drilling in East Antarctica has now been completed to a depth of 3260 m, at only a few meters above bedrock. Here we present the new EDC3 chronology, which is based on the use of 1) a snow accumulation and mechanical flow model, and 2) a set of independent age markers along the core. These are obtained by pattern matching of recorded parameters to either absolutely dated paleoclimatic records, or to insolation variations. We show that this new time scale is in excellent agreement with the Dome Fuji and Vostok ice core time scales back to 100 kyr within 1 kyr. Discrepancies larger than 3 kyr arise during MIS 5.4, 5.5 and 6, which points to anomalies in either snow accumulation or mechanical flow during these time periods. We estimate that EDC3 gives accurate event durations within 20% (2 sigma) back to MIS11 and accurate absolute ages with a maximum uncertainty of 6 kyr back to 800 kyr.
Related to:	Loulergue, Laetitia; Parrenin, Frédéric; Blunier, Thomas; Barnola, Jean-Marc; Spahni, Renato; Schilt, Adrian; Raisbeck, Grant M; Chappellaz, Jérôme A (2007): New constraints on the gas age-ice age difference along the EPICA ice cores, 0-50 kyr. Climate of the Past, 3, 527-540, https://doi.org/10.5194/cp-3-527-2007
Project(s):	European Project for Ice Coring in Antarctica (EPICA) (URI: https://en.wikipedia.org/wiki/European_Project_for_Ice_Coring_in_Antarctica)
Funding:	Fifth Framework Programme (FP5), grant/award no. EVK2-CT-2000-00077: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/EVK2-CT-2000-00077)
	Fourth Framework Programme (FP4), grant/award no. ENV4980702: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/ENV4980702)
Coverage:	LATITUDE: -75.100000 * LONGITUDE: 123.350000
	DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00
	MINIMUM DEPTH, ice/snow: 0.00 m * MAXIMUM DEPTH, ice/snow: 3189.45 m
Event(s):	EDC (EPICA Dome C) (URI: https://en.wikipedia.org/wiki/Dome_C) * LATITUDE: -75.100000 * LONGITUDE: 123.350000 * DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00 * ELEVATION: 3233.0 m * Recovery: 3300 m * LOCATION: Dome C, Antarctica * CAMPAIGN: Dome C * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drill site is 56 km from the site of a previous Dome C core that provided records extending into the last glacial period, and 560 km from the site of the Vostok cores. The completion of the Dome C core was delayed when the first drilling became stuck at 788 m in 1999 (EDC96).
Comment:	Timescale EDC3 for the EPICA Dome C ice core, both for the ice matrix and gas bubbles. The dataset gives the depth versus age timescale that has been adopted as official for the EPICA Dome C ice core. Depth refers to the official log depth of the drilling. EDC3 for the ice matrix (EDC3_ice) is described fully in Parrenin et al. (Climate of the Past, 3, 485-497, 2007). This timescale is based on an snow accumulation / ice flow model, which is further tuned with independent age markers. Gas ages are derived using a firn densification model, and are fully described in Loulergue et al. (Climate of the Past, 3, 527-540, 2007). The ages given here correspond to the scenario 4 of Loulergue et al. and where necessary can be referred to as EDC3_gas_a.
Parameter(s):	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE
	Sample ID (Sample ID) * PI: Parrenin, Frédéric (https://orcid.org/0000-0002-9489-3991, frederic.parrenin@univ-grenoble-alpes.fr) * COMMENT: Bag number
	Age model [ka] (Age model) * PI: Parrenin, Frédéric (https://orcid.org/0000-0002-9489-3991, frederic.parrenin@univ-grenoble-alpes.fr) * METHOD/DEVICE: Age model, ice flow model * COMMENT: EDC3 time scale
	Gas age [ka BP] (Gas age) * PI: Parrenin, Frédéric (https://orcid.org/0000-0002-9489-3991, frederic.parrenin@univ-grenoble-alpes.fr) * METHOD/DEVICE: Age model, ice flow model * COMMENT: EDC3 time scale
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	17220 data points
*/
Depth ice/snow [m]	Sample ID	Age model [ka]	Gas age [ka BP]
2015.75	3666	185.888	181.561
2016.30	3667	186.017	181.696
2016.85	3668	186.145	181.833
2017.40	3669	186.273	181.978
2017.95	3670	186.398	182.126
2018.50	3671	186.512	182.255
2019.05	3672	186.634	182.390
2019.60	3673	186.748	182.513
2020.15	3674	186.867	182.642
2020.70	3675	186.984	182.774
2021.25	3676	187.099	182.910
2021.80	3677	187.214	183.052
2022.35	3678	187.320	183.182
2022.90	3679	187.425	183.310
2023.45	3680	187.532	183.448
2024.00	3681	187.633	183.581
2024.55	3682	187.732	183.722
2025.10	3683	187.826	183.855
2025.65	3684	187.916	183.976
2026.20	3685	188.009	184.095
2026.75	3686	188.102	184.205
2027.30	3687	188.207	184.334
2027.85	3688	188.314	184.469
2028.40	3689	188.422	184.597
2028.95	3690	188.528	184.722
2029.50	3691	188.644	184.858
2030.05	3692	188.757	184.992
2030.60	3693	188.872	185.134
2031.15	3694	188.989	185.276
2031.70	3695	189.095	185.406
2032.25	3696	189.207	185.538
2032.80	3697	189.320	185.669
2033.35	3698	189.439	185.807
2033.90	3699	189.558	185.947
2034.45	3700	189.674	186.074
2035.00	3701	189.791	186.201
2035.55	3702	189.911	186.327
2036.10	3703	190.039	186.460
2036.65	3704	190.155	186.576
2037.20	3705	190.276	186.692
2037.75	3706	190.400	186.805
2038.30	3707	190.536	186.931
2038.85	3708	190.672	187.060
2039.40	3709	190.799	187.176
2039.95	3710	190.936	187.299
2040.50	3711	191.061	187.404
2041.05	3712	191.188	187.509
2041.60	3713	191.316	187.615
2042.15	3714	191.440	187.716
2042.70	3715	191.564	187.817
2043.25	3716	191.682	187.922
2043.80	3717	191.806	188.042
2044.35	3718	191.917	188.157
2044.90	3719	192.026	188.274
2045.45	3720	192.127	188.382
2046.00	3721	192.231	188.492
2046.55	3722	192.332	188.586
2047.10	3723	192.435	188.681
2047.65	3724	192.556	188.794
2048.20	3725	192.672	188.905
2048.75	3726	192.795	189.024
2049.30	3727	192.913	189.144
2049.85	3728	193.029	189.264
2050.40	3729	193.140	189.366
2050.95	3730	193.264	189.477
2051.50	3731	193.396	189.609
2052.05	3732	193.521	189.735
2052.60	3733	193.646	189.860
2053.15	3734	193.770	189.985
2053.70	3735	193.897	190.119
2054.25	3736	194.019	190.253
2054.80	3737	194.149	190.403
2055.35	3738	194.269	190.538
2055.90	3739	194.395	190.677
2056.45	3740	194.515	190.811
2057.00	3741	194.636	190.944
2057.55	3742	194.754	191.068
2058.10	3743	194.870	191.193
2058.65	3744	194.994	191.335
2059.20	3745	195.105	191.459
2059.75	3746	195.213	191.571
2060.30	3747	195.324	191.683
2060.85	3748	195.434	191.792
2061.40	3749	195.545	191.903
2061.95	3750	195.642	192.000
2062.50	3751	195.743	192.096
2063.05	3752	195.853	192.202
2063.60	3753	195.961	192.324
2064.15	3754	196.068	192.444
2064.70	3755	196.168	192.553
2065.25	3756	196.275	192.671
2065.80	3757	196.378	192.788
2066.35	3758	196.483	192.905
2066.90	3759	196.579	193.011
2067.45	3760	196.686	193.141
2068.00	3761	196.792	193.274
2068.55	3762	196.893	193.402
2069.10	3763	196.993	193.528
2069.65	3764	197.092	193.658
2070.20	3765	197.189	193.784
2070.75	3766	197.282	193.902
2071.30	3767	197.377	194.023
2071.85	3768	197.474	194.146
2072.40	3769	197.569	194.268
2072.95	3770	197.656	194.383
2073.50	3771	197.745	194.496
2074.05	3772	197.838	194.612
2074.60	3773	197.929	194.729
2075.15	3774	198.019	194.845
2075.70	3775	198.108	194.955
2076.25	3776	198.193	195.058
2076.80	3777	198.282	195.158
2077.35	3778	198.376	195.269
2077.90	3779	198.465	195.378
2078.45	3780	198.554	195.492
2079.00	3781	198.636	195.602
2079.55	3782	198.715	195.687
2080.10	3783	198.800	195.781
2080.65	3784	198.891	195.889
2081.20	3785	198.979	195.994
2081.75	3786	199.065	196.096
2082.30	3787	199.151	196.199
2082.85	3788	199.238	196.304
2083.40	3789	199.323	196.407
2083.95	3790	199.410	196.512
2084.50	3791	199.497	196.611
2085.05	3792	199.583	196.711
2085.60	3793	199.673	196.820
2086.15	3794	199.762	196.926
2086.70	3795	199.843	197.018
2087.25	3796	199.926	197.111
2087.80	3797	200.010	197.204
2088.35	3798	200.096	197.297
2088.90	3799	200.179	197.384
2089.45	3800	200.268	197.477
2090.00	3801	200.358	197.571
2090.55	3802	200.448	197.666
2091.10	3803	200.537	197.760
2091.65	3804	200.624	197.854
2092.20	3805	200.708	197.943
2092.75	3806	200.795	198.032
2093.30	3807	200.881	198.122
2093.85	3808	200.969	198.215
2094.40	3809	201.056	198.299
2094.95	3810	201.138	198.375
2095.50	3811	201.233	198.473
2096.05	3812	201.324	198.566
2096.60	3813	201.409	198.653
2097.15	3814	201.493	198.738
2097.70	3815	201.577	198.817
2098.25	3816	201.667	198.902
2098.80	3817	201.760	198.990
2099.35	3818	201.854	199.079
2099.90	3819	201.950	199.170
2100.45	3820	202.045	199.255
2101.00	3821	202.147	199.346
2101.55	3822	202.249	199.442
2102.10	3823	202.350	199.535
2102.65	3824	202.447	199.617
2103.20	3825	202.549	199.705
2103.75	3826	202.656	199.799
2104.30	3827	202.762	199.889
2104.85	3828	202.864	199.972
2105.40	3829	202.975	200.067
2105.95	3830	203.089	200.167
2106.50	3831	203.201	200.260
2107.05	3832	203.310	200.350
2107.60	3833	203.426	200.451
2108.15	3834	203.534	200.542
2108.70	3835	203.647	200.635
2109.25	3836	203.761	200.730
2109.80	3837	203.871	200.822
2110.35	3838	203.980	200.912
2110.90	3839	204.097	201.010
2111.45	3840	204.211	201.107
2112.00	3841	204.319	201.199
2112.55	3842	204.428	201.295
2113.10	3843	204.537	201.389
2113.65	3844	204.637	201.470
2114.20	3845	204.743	201.561
2114.75	3846	204.854	201.665
2115.30	3847	204.961	201.764
2115.85	3848	205.061	201.858
2116.40	3849	205.164	201.957
2116.95	3850	205.264	202.055
2117.50	3851	205.365	202.159
2118.05	3852	205.465	202.263
2118.60	3853	205.562	202.359
2119.15	3854	205.665	202.464
2119.70	3855	205.764	202.568
2120.25	3856	205.862	202.671
2120.80	3857	205.963	202.779
2121.35	3858	206.065	202.892
2121.90	3859	206.166	203.007
2122.45	3860	206.266	203.127
2123.00	3861	206.364	203.247
2123.55	3862	206.458	203.353
2124.10	3863	206.552	203.459
2124.65	3864	206.649	203.572
2125.20	3865	206.749	203.685
2125.75	3866	206.845	203.791
2126.30	3867	206.949	203.909
2126.85	3868	207.048	204.023
2127.40	3869	207.144	204.132
2127.95	3870	207.242	204.240
2128.50	3871	207.341	204.348
2129.05	3872	207.441	204.459
2129.60	3873	207.537	204.571
2130.15	3874	207.634	204.683
2130.70	3875	207.724	204.781
2131.25	3876	207.815	204.881
2131.80	3877	207.908	204.979
2132.35	3878	208.004	205.082
2132.90	3879	208.097	205.183
2133.45	3880	208.190	205.279
2134.00	3881	208.281	205.372
2134.55	3882	208.376	205.469
2135.10	3883	208.471	205.569
2135.65	3884	208.566	205.677
2136.20	3885	208.655	205.777
2136.75	3886	208.743	205.869
2137.30	3887	208.834	205.970
2137.85	3888	208.926	206.075
2138.40	3889	209.013	206.167
2138.95	3890	209.100	206.257
2139.50	3891	209.192	206.351
2140.05	3892	209.280	206.444
2140.60	3893	209.374	206.550
2141.15	3894	209.464	206.652
2141.70	3895	209.550	206.747
2142.25	3896	209.642	206.849
2142.80	3897	209.728	206.944
2143.35	3898	209.818	207.043
2143.90	3899	209.904	207.139
2144.45	3900	209.991	207.239
2145.00	3901	210.076	207.337
2145.55	3902	210.157	207.426
2146.10	3903	210.234	207.511
2146.65	3904	210.319	207.600
2147.20	3905	210.404	207.692
2147.75	3906	210.488	207.783
2148.30	3907	210.572	207.872
2148.85	3908	210.658	207.962
2149.40	3909	210.746	208.055
2149.95	3910	210.838	208.154
2150.50	3911	210.927	208.255
2151.05	3912	211.010	208.349
2151.60	3913	211.092	208.431
2152.15	3914	211.180	208.520
2152.70	3915	211.270	208.619
2153.25	3916	211.354	208.706
2153.80	3917	211.438	208.790
2154.35	3918	211.527	208.884
2154.90	3919	211.616	208.980
2155.45	3920	211.701	209.065
2156.00	3921	211.786	209.149
2156.55	3922	211.878	209.246
2157.10	3923	211.967	209.340
2157.65	3924	212.055	209.430
2158.20	3925	212.143	209.518
2158.75	3926	212.229	209.600
2159.30	3927	212.324	209.690
2159.85	3928	212.415	209.776
2160.40	3929	212.509	209.869
2160.95	3930	212.603	209.962
2161.50	3931	212.692	210.047
2162.05	3932	212.779	210.130
2162.60	3933	212.868	210.212
2163.15	3934	212.957	210.297
2163.70	3935	213.048	210.388
2164.25	3936	213.136	210.474
2164.80	3937	213.223	210.557
2165.35	3938	213.314	210.646
2165.90	3939	213.403	210.735
2166.45	3940	213.491	210.817
2167.00	3941	213.583	210.901
2167.55	3942	213.678	210.994
2168.10	3943	213.775	211.090
2168.65	3944	213.864	211.180
2169.20	3945	213.949	211.264
2169.75	3946	214.036	211.345
2170.30	3947	214.127	211.433
2170.85	3948	214.219	211.525
2171.40	3949	214.308	211.613
2171.95	3950	214.401	211.705
2172.50	3951	214.491	211.797
2173.05	3952	214.580	211.888
2173.60	3953	214.667	211.976
2174.15	3954	214.756	212.066
2174.70	3955	214.843	212.159
2175.25	3956	214.924	212.248
2175.80	3957	215.011	212.345
2176.35	3958	215.093	212.433
2176.90	3959	215.176	212.522
2177.45	3960	215.258	212.605
2178.00	3961	215.342	212.689
2178.55	3962	215.428	212.779
2179.10	3963	215.514	212.868
2179.65	3964	215.599	212.953
2180.20	3965	215.687	213.040
2180.75	3966	215.776	213.129
2181.30	3967	215.866	213.219
2181.85	3968	215.956	213.309
2182.40	3969	216.049	213.400
2182.95	3970	216.142	213.491
2183.50	3971	216.238	213.587
2184.05	3972	216.338	213.685
2184.60	3973	216.434	213.778
2185.15	3974	216.531	213.870
2185.70	3975	216.627	213.959
2186.25	3976	216.725	214.049
2186.80	3977	216.828	214.144
2187.35	3978	216.930	214.235
2187.90	3979	217.038	214.330
2188.45	3980	217.147	214.422
2189.00	3981	217.255	214.514
2189.55	3982	217.367	214.615
2190.10	3983	217.475	214.709
2190.65	3984	217.580	214.787
2191.20	3985	217.696	214.878
2191.75	3986	217.812	214.970
2192.30	3987	217.927	215.056
2192.85	3988	218.038	215.135
2193.40	3989	218.163	215.231
2193.95	3990	218.292	215.333
2194.50	3991	218.412	215.422
2195.05	3992	218.534	215.514
2195.60	3993	218.660	215.614
2196.15	3994	218.782	215.713
2196.70	3995	218.904	215.814
2197.25	3996	219.022	215.909
2197.80	3997	219.140	216.000
2198.35	3998	219.270	216.108
2198.90	3999	219.394	216.212
2199.45	4000	219.515	216.306
2200.00	4001	219.637	216.399
2200.55	4002	219.771	216.506
2201.10	4003	219.904	216.613
2201.65	4004	220.040	216.726
2202.20	4005	220.170	216.832
2202.75	4006	220.306	216.944
2203.30	4007	220.444	217.058
2203.85	4008	220.589	217.180
2204.40	4009	220.730	217.294
2204.95	4010	220.875	217.412
2205.50	4011	221.019	217.528
2206.05	4012	221.166	217.646
2206.60	4013	221.319	217.767
2207.15	4014	221.469	217.887
2207.70	4015	221.639	218.029
2208.25	4016	221.809	218.175
2208.80	4017	221.963	218.307
2209.35	4018	222.113	218.430
2209.90	4019	222.276	218.560
2210.45	4020	222.441	218.691
2211.00	4021	222.609	218.823
2211.55	4022	222.777	218.954
2212.10	4023	222.947	219.087
2212.65	4024	223.119	219.224
2213.20	4025	223.287	219.359
2213.75	4026	223.460	219.500
2214.30	4027	223.627	219.637
2214.85	4028	223.804	219.785
2215.40	4029	223.977	219.930
2215.95	4030	224.155	220.081
2216.50	4031	224.325	220.228
2217.05	4032	224.501	220.382
2217.60	4033	224.669	220.533
2218.15	4034	224.838	220.685
2218.70	4035	225.003	220.839
2219.25	4036	225.165	220.993
2219.80	4037	225.331	221.158
2220.35	4038	225.499	221.334
2220.90	4039	225.649	221.496
2221.45	4040	225.799	221.660
2222.00	4041	225.944	221.820
2222.55	4042	226.085	221.986
2223.10	4043	226.215	222.140
2223.65	4044	226.342	222.282
2224.20	4045	226.489	222.444
2224.75	4046	226.628	222.603
2225.30	4047	226.774	222.772
2225.85	4048	226.918	222.941
2226.40	4049	227.060	223.105
2226.95	4050	227.211	223.277
2227.50	4051	227.363	223.442
2228.05	4052	227.526	223.619
2228.60	4053	227.692	223.803
2229.15	4054	227.862	223.989
2229.70	4055	228.026	224.160
2230.25	4056	228.199	224.339
2230.80	4057	228.380	224.526
2231.35	4058	228.560	224.709
2231.90	4059	228.743	224.894
2232.45	4060	228.923	225.079
2233.00	4061	229.102	225.263
2233.55	4062	229.272	225.440
2234.10	4063	229.438	225.612
2234.65	4064	229.585	225.757
2235.20	4065	229.736	225.898
2235.75	4066	229.872	226.008
2236.30	4067	230.032	226.144
2236.85	4068	230.189	226.278
2237.40	4069	230.347	226.410
2237.95	4070	230.522	226.558
2238.50	4071	230.698	226.711
2239.05	4072	230.872	226.865
2239.60	4073	231.047	227.028
2240.15	4074	231.220	227.193
2240.70	4075	231.388	227.365
2241.25	4076	231.552	227.538
2241.80	4077	231.714	227.714
2242.35	4078	231.874	227.895
2242.90	4079	232.026	228.071
2243.45	4080	232.182	228.252
2244.00	4081	232.328	228.423
2244.55	4082	232.483	228.601
2245.10	4083	232.636	228.777
2245.65	4084	232.791	228.946
2246.20	4085	232.945	229.110
2246.75	4086	233.097	229.260
2247.30	4087	233.251	229.413
2247.85	4088	233.401	229.561
2248.40	4089	233.551	229.719
2248.95	4090	233.691	229.870
2249.50	4091	233.831	230.032
2250.05	4092	233.971	230.195
2250.60	4093	234.109	230.359
2251.15	4094	234.247	230.526
2251.70	4095	234.388	230.698
2252.25	4096	234.528	230.870
2252.80	4097	234.668	231.042
2253.35	4098	234.805	231.214
2253.90	4099	234.942	231.388
2254.45	4100	235.065	231.541
2255.00	4101	235.193	231.697
2255.55	4102	235.316	231.846
2256.10	4103	235.439	231.994
2256.65	4104	235.563	232.141
2257.20	4105	235.685	232.288
2257.75	4106	235.814	232.445
2258.30	4107	235.940	232.603
2258.85	4108	236.061	232.760
2259.40	4109	236.178	232.905
2259.95	4110	236.290	233.042
2260.50	4111	236.409	233.189
2261.05	4112	236.525	233.332
2261.60	4113	236.642	233.474
2262.15	4114	236.752	233.608
2262.70	4115	236.868	233.745
2263.25	4116	236.981	233.878
2263.80	4117	237.098	234.014
2264.35	4118	237.217	234.157
2264.90	4119	237.332	234.298
2265.45	4120	237.445	234.429
2266.00	4121	237.556	234.557
2266.55	4122	237.673	234.689
2267.10	4123	237.790	234.822
2267.65	4124	237.904	234.950
2268.20	4125	238.013	235.071
2268.75	4126	238.122	235.186
2269.30	4127	238.235	235.310
2269.85	4128	238.352	235.443
2270.40	4129	238.463	235.566
2270.95	4130	238.574	235.690
2271.50	4131	238.685	235.814
2272.05	4132	238.789	235.929
2272.60	4133	238.896	236.042
2273.15	4134	239.000	236.154
2273.70	4135	239.111	236.274
2274.25	4136	239.225	236.394
2274.80	4137	239.328	236.500
2275.35	4138	239.439	236.617
2275.90	4139	239.553	236.738
2276.45	4140	239.663	236.866
2277.00	4141	239.769	236.992
2277.55	4142	239.866	237.100
2278.10	4143	239.961	237.206
2278.65	4144	240.061	237.316
2279.20	4145	240.163	237.431
2279.75	4146	240.262	237.547
2280.30	4147	240.360	237.657
2280.85	4148	240.457	237.764
2281.40	4149	240.555	237.875
2281.95	4150	240.655	237.988
2282.50	4151	240.752	238.100
2283.05	4152	240.844	238.208
2283.60	4153	240.937	238.318
2284.15	4154	241.031	238.429
2284.70	4155	241.120	238.537
2285.25	4156	241.207	238.643
2285.80	4157	241.293	238.747
2286.35	4158	241.378	238.850
2286.90	4159	241.461	238.948
2287.45	4160	241.547	239.053
2288.00	4161	241.628	239.154
2288.55	4162	241.711	239.273
2289.10	4163	241.787	239.384
2289.65	4164	241.858	239.480
2290.20	4165	241.928	239.573
2290.75	4166	241.999	239.665
2291.30	4167	242.072	239.755
2291.85	4168	242.141	239.841
2292.40	4169	242.214	239.937
2292.95	4170	242.286	240.033
2293.50	4171	242.355	240.124
2294.05	4172	242.425	240.215
2294.60	4173	242.496	240.303
2295.15	4174	242.568	240.395
2295.70	4175	242.642	240.489
2296.25	4176	242.715	240.582
2296.80	4177	242.789	240.671
2297.35	4178	242.867	240.765
2297.90	4179	242.940	240.855
2298.45	4180	243.014	240.940
2299.00	4181	243.090	241.025
2299.55	4182	243.169	241.109
2300.10	4183	243.250	241.196
2300.65	4184	243.333	241.286
2301.20	4185	243.414	241.375
2301.75	4186	243.495	241.461
2302.30	4187	243.574	241.542
2302.85	4188	243.653	241.617
2303.40	4189	243.735	241.689
2303.95	4190	243.821	241.763
2304.50	4191	243.909	241.836
2305.05	4192	243.999	241.908
2305.60	4193	244.089	241.976
2306.15	4194	244.187	242.050
2306.70	4195	244.289	242.123
2307.25	4196	244.398	242.203
2307.80	4197	244.505	242.282
2308.35	4198	244.609	242.357
2308.90	4199	244.718	242.435
2309.45	4200	244.828	242.513
2310.00	4201	244.944	242.598
2310.55	4202	245.059	242.676
2311.10	4203	245.177	242.757
2311.65	4204	245.298	242.836
2312.20	4205	245.420	242.918
2312.75	4206	245.552	243.010
2313.30	4207	245.677	243.093
2313.85	4208	245.808	243.177
2314.40	4209	245.948	243.268
2314.95	4210	246.082	243.350
2315.50	4211	246.225	243.436
2316.05	4212	246.375	243.526
2316.60	4213	246.528	243.614
2317.15	4214	246.688	243.708
2317.70	4215	246.862	243.818
2318.25	4216	247.031	243.928
2318.80	4217	247.198	244.040
2319.35	4218	247.366	244.161
2319.90	4219	247.522	244.275
2320.45	4220	247.677	244.386
2321.00	4221	247.832	244.496
2321.55	4222	247.992	244.620
2322.10	4223	248.142	244.735
2322.65	4224	248.293	244.849
2323.20	4225	248.443	244.965
2323.75	4226	248.602	245.093
2324.30	4227	248.755	245.215
2324.85	4228	248.911	245.339
2325.40	4229	249.075	245.474
2325.95	4230	249.235	245.608
2326.50	4231	249.396	245.744
2327.05	4232	249.566	245.889
2327.60	4233	249.736	246.038
2328.15	4234	249.915	246.197
2328.70	4235	250.092	246.362
2329.25	4236	250.278	246.541
2329.80	4237	250.456	246.714
2330.35	4238	250.637	246.889
2330.90	4239	250.822	247.067
2331.45	4240	251.002	247.238
2332.00	4241	251.182	247.407
2332.55	4242	251.358	247.564
2333.10	4243	251.534	247.718
2333.65	4244	251.719	247.869
2334.20	4245	251.915	248.032
2334.75	4246	252.115	248.200
2335.30	4247	252.310	248.365
2335.85	4248	252.503	248.528
2336.40	4249	252.699	248.696
2336.95	4250	252.883	248.853
2337.50	4251	253.079	249.022
2338.05	4252	253.269	249.185
2338.60	4253	253.468	249.368
2339.15	4254	253.665	249.553
2339.70	4255	253.852	249.734
2340.25	4256	254.035	249.913
2340.80	4257	254.217	250.092
2341.35	4258	254.395	250.263
2341.90	4259	254.586	250.444
2342.45	4260	254.781	250.635
2343.00	4261	254.969	250.819
2343.55	4262	255.152	250.992
2344.10	4263	255.341	251.172
2344.65	4264	255.531	251.355
2345.20	4265	255.719	251.543
2345.75	4266	255.917	251.749
2346.30	4267	256.110	251.953
2346.85	4268	256.298	252.156
2347.40	4269	256.480	252.353
2347.95	4270	256.658	252.546
2348.50	4271	256.833	252.736
2349.05	4272	257.020	252.937
2349.60	4273	257.199	253.122
2350.15	4274	257.375	253.306
2350.70	4275	257.568	253.512
2351.25	4276	257.750	253.702
2351.80	4277	257.926	253.884
2352.35	4278	258.105	254.073
2352.90	4279	258.278	254.261
2353.45	4280	258.448	254.444
2354.00	4281	258.610	254.620
2354.55	4282	258.781	254.797
2355.10	4283	258.965	254.985
2355.65	4284	259.145	255.165
2356.20	4285	259.331	255.358
2356.75	4286	259.532	255.575
2357.30	4287	259.716	255.769
2357.85	4288	259.898	255.955
2358.40	4289	260.085	256.135
2358.95	4290	260.281	256.319
2359.50	4291	260.483	256.513
2360.05	4292	260.679	256.700
2360.60	4293	260.874	256.902
2361.15	4294	261.049	257.082
2361.70	4295	261.231	257.268
2362.25	4296	261.411	257.442
2362.80	4297	261.597	257.615
2363.35	4298	261.792	257.797
2363.90	4299	261.995	257.986
2364.45	4300	262.190	258.166
2365.00	4301	262.376	258.338
2365.55	4302	262.565	258.520
2366.10	4303	262.758	258.709
2366.65	4304	262.939	258.890
2367.20	4305	263.134	259.093
2367.75	4306	263.315	259.294
2368.30	4307	263.483	259.478
2368.85	4308	263.649	259.656
2369.40	4309	263.817	259.839
2369.95	4310	263.994	260.034
2370.50	4311	264.168	260.222
2371.05	4312	264.345	260.413
2371.60	4313	264.531	260.613
2372.15	4314	264.712	260.804
2372.70	4315	264.889	260.979
2373.25	4316	265.077	261.169
2373.80	4317	265.266	261.365
2374.35	4318	265.457	261.565
2374.90	4319	265.643	261.762
2375.45	4320	265.834	261.954
2376.00	4321	266.036	262.155
2376.55	4322	266.240	262.345
2377.10	4323	266.459	262.552
2377.65	4324	266.675	262.761
2378.20	4325	266.880	262.954
2378.75	4326	267.077	263.126
2379.30	4327	267.285	263.303
2379.85	4328	267.500	263.481
2380.40	4329	267.718	263.668
2380.95	4330	267.939	263.859
2381.50	4331	268.147	264.042
2382.05	4332	268.359	264.229
2382.60	4333	268.571	264.415
2383.15	4334	268.785	264.603
2383.70	4335	269.000	264.791
2384.25	4336	269.222	264.986
2384.80	4337	269.439	265.177
2385.35	4338	269.663	265.380
2385.90	4339	269.891	265.590
2386.45	4340	270.107	265.797
2387.00	4341	270.337	266.019
2387.55	4342	270.553	266.229
2388.10	4343	270.768	266.435
2388.65	4344	270.994	266.642
2389.20	4345	271.232	266.864
2389.75	4346	271.463	267.083
2390.30	4347	271.693	267.301
2390.85	4348	271.928	267.526
2391.40	4349	272.164	267.747
2391.95	4350	272.397	267.965
2392.50	4351	272.635	268.187
2393.05	4352	272.866	268.403
2393.60	4353	273.102	268.629
2394.15	4354	273.338	268.856
2394.70	4355	273.569	269.079
2395.25	4356	273.803	269.307
2395.80	4357	274.035	269.532
2396.35	4358	274.268	269.760
2396.90	4359	274.501	269.987
2397.45	4360	274.724	270.205
2398.00	4361	274.955	270.432
2398.55	4362	275.179	270.653
2399.10	4363	275.410	270.885
2399.65	4364	275.644	271.137
2400.20	4365	275.861	271.371
2400.75	4366	276.073	271.595
2401.30	4367	276.289	271.821
2401.85	4368	276.514	272.055
2402.40	4369	276.748	272.297
2402.95	4370	276.971	272.527
2403.50	4371	277.205	272.778
2404.05	4372	277.448	273.039
2404.60	4373	277.668	273.279
2405.15	4374	277.879	273.508
2405.70	4375	278.089	273.729
2406.25	4376	278.310	273.958
2406.80	4377	278.535	274.186
2407.35	4378	278.778	274.436
2407.90	4379	278.993	274.660
2408.45	4380	279.212	274.888
2409.00	4381	279.440	275.125
2409.55	4382	279.660	275.361
2410.10	4383	279.878	275.596
2410.65	4384	280.083	275.820
2411.20	4385	280.278	276.039
2411.75	4386	280.467	276.261
2412.30	4387	280.639	276.462
