/* DATA DESCRIPTION:
Citation:	Gkinis, Vasileios; Dahl-Jensen, Dorthe; Steffensen, Jørgen Peder; Vinther, Bo Møllesøe; Landais, Amaëlle; Jouzel, Jean; Masson-Delmotte, Valerie; Cattani, Olivier; Minster, Bénédicte; Grisart, Antoine; Hörhold, Maria; Stenni, Barbara; Selmo, Enricomaria (2021): Oxygen-18 isotope ratios from the EPICA Dome C ice core at 11 cm resolution [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.939445
Abstract:	Abstract: We present here a high resolution (0.11 m) dataset of the isotopic composition of the ice (δ¹⁸O) from the EPICA Dome-C ice core. The dataset covers the depth range 7.81-3189.89 m (0.05-802.427 ka). Analysis is performed in Copenhagen with a CO~2~ equilibration Mass Spectrometry system (Finnegan MAT 251). Samples of 5 ml are equilibrated with CO~2~ for 6 hours under vibrations, thereafter injected to the mass spectrometer where the ¹⁸O/¹⁶O ratio is obtained on masses 46 and 44. All measurements reported on the SMOW-SLAP scale using a 2-point linear calibration (standards used: Crete: -33.61 ‰ and DC02: -54.11 ‰ . The combined uncertainty of the record is 0.07 ‰. We interpolate the dataset on the AICC2012 chronology.
Keyword(s):	Antarctica; d18O; Dome C; EPICA; ice cores; Isotope ratio; mass spectrometry; water isotopes
Related to:	Gkinis, Vasileios (2011): High resolution water isotope data from ice cores. Zenodo, https://doi.org/10.5281/zenodo.5653088
	Landais, Amaëlle; Masson-Delmotte, Valerie; Stenni, Barbara; Selmo, Enricomaria; Roche, D M; Jouzel, Jean; Lambert, Fabrice; Guillevic, Myriam; Bazin, Lucie; Arzel, O; Vinther, Bo Møllesøe; Gkinis, Vasileios; Popp, Trevor (2015): A review of the bipolar see–saw from synchronized and high resolution ice core water stable isotope records from Greenland and East Antarctica. Quaternary Science Reviews, 114, 18-32, https://doi.org/10.1016/j.quascirev.2015.01.031
Further details:	Seierstad, Inger K; Johnsen, Sigfús Jóhann; Vinther, Bo Møllesøe; Olsen, Jesper (2005): The duration of the Bølling-Allerød period (Greenland Interstadial 1) in the GRIP ice core. Annals of Glaciology, 42, 337-344, https://doi.org/10.3189/172756405781812556
Project(s):	European Project for Ice Coring in Antarctica (EPICA) (URI: https://en.wikipedia.org/wiki/European_Project_for_Ice_Coring_in_Antarctica)
Funding:	Fifth Framework Programme (FP5), grant/award no. EVK2-CT-2000-00077: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/EVK2-CT-2000-00077)
	Fourth Framework Programme (FP4), grant/award no. ENV4980702: European Project for Ice Coring in Antarctica (URI: https://cordis.europa.eu/project/id/ENV4980702)
Coverage:	LATITUDE: -75.100000 * LONGITUDE: 123.350000
	DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00
	MINIMUM DEPTH, sediment/rock: 7.755 m * MAXIMUM DEPTH, sediment/rock: 3189.835 m
Event(s):	EDC (EPICA Dome C) (URI: https://en.wikipedia.org/wiki/Dome_C) * LATITUDE: -75.100000 * LONGITUDE: 123.350000 * DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00 * ELEVATION: 3233.0 m * Recovery: 3300 m * LOCATION: Dome C, Antarctica * CAMPAIGN: Dome C * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drill site is 56 km from the site of a previous Dome C core that provided records extending into the last glacial period, and 560 km from the site of the Vostok cores. The completion of the Dome C core was delayed when the first drilling became stuck at 788 m in 1999 (EDC96).
Comment:	The record is not continuous and presents 14 gaps in the following depth ranges:
	1. 120.01 - 120.67 (7 samples)
	2. 234.41 - 234.85 (5 samples)
	3. 288.86 - 290.40 (15 samples)
	4. 656.81 - 659.45 (28 samples)
	5. 1528.56 - 1539.45 (100 samples)
	6. 1583.56 - 1594.45 (100 samples)
	7. 1638.56 - 1649.45 (100 samples)
	8. 1693.56 - 1704.45 (100 samples)
	9. 1748.56 - 1759.45 (100 samples)
	10. 1803.56 - 1814.45 (100 samples)
	11. 2141.81 - 2144.45 (25 samples)
	12. 2238.06 - 2239.6 (15 samples)
	13. 2249.06 - 2317.7 (625 samples)
	14. 2756.16 - 2794.55 (350 samples)
Parameter(s):	Depth, top/min [m] (Depth top) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	Depth, bottom/max [m] (Depth bot) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558)
	Age, dated [ka] (Age dated) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558) * METHOD/DEVICE: Antarctic ice core chronology (AICC2012) (URI: https://doi.org/10.5194/cp-9-1733-2013)
	δ18O [‰] (δ18O) * PI: Gkinis, Vasileios (https://orcid.org/0000-0002-5910-1549, v.gkinis@nbi.ku.dk, http://www.nbi.ku.dk/english/staff/?pure=en/persons/339558) * METHOD/DEVICE: Mass spectrometer Finnigan MAT 251
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Size:	114049 data points
*/
Depth top [m]	Depth bot [m]	Depth sed [m]	Age dated [ka]	δ18O [‰]
904.20	904.31	904.255	56.29263	-55.30
904.31	904.42	904.365	56.30307	-54.42
904.42	904.53	904.475	56.31350	-53.84
904.53	904.64	904.585	56.32393	-53.92
904.64	904.75	904.695	56.33437	-54.77
904.75	904.86	904.805	56.34480	-55.64
904.86	904.97	904.915	56.35523	-55.62
904.97	905.08	905.025	56.36567	-53.84
905.08	905.19	905.135	56.37610	-53.65
905.19	905.30	905.245	56.38653	-53.58
905.30	905.41	905.355	56.39697	-54.30
905.41	905.52	905.465	56.40740	-54.30
905.52	905.63	905.575	56.41783	-55.00
905.63	905.74	905.685	56.42827	-55.12
905.74	905.85	905.795	56.43870	-54.19
905.85	905.96	905.905	56.45005	-54.08
905.96	906.07	906.015	56.46141	-54.64
906.07	906.18	906.125	56.47276	-55.16
906.18	906.29	906.235	56.48411	-55.27
906.29	906.40	906.345	56.49547	-55.25
906.40	906.51	906.455	56.50682	-54.67
906.51	906.62	906.565	56.51817	-55.72
906.62	906.73	906.675	56.52953	-56.30
906.73	906.84	906.785	56.54088	-54.93
906.84	906.95	906.895	56.55223	-55.45
906.95	907.06	907.005	56.56359	-55.79
907.06	907.17	907.115	56.57494	-55.66
907.17	907.28	907.225	56.58629	-55.77
907.28	907.39	907.335	56.59765	-56.06
907.39	907.50	907.445	56.60900	-55.73
907.50	907.61	907.555	56.62023	-55.85
907.61	907.72	907.665	56.63145	-55.04
907.72	907.83	907.775	56.64268	-54.15
907.83	907.94	907.885	56.65391	-54.75
907.94	908.05	907.995	56.66513	-54.89
908.05	908.16	908.105	56.67636	-54.25
908.16	908.27	908.215	56.68759	-54.43
908.27	908.38	908.325	56.69881	-54.86
908.38	908.49	908.435	56.71004	-56.10
908.49	908.60	908.545	56.72127	-54.79
908.60	908.71	908.655	56.73249	-55.06
908.71	908.82	908.765	56.74372	-55.78
908.82	908.93	908.875	56.75495	-55.81
908.93	909.04	908.985	56.76617	-55.23
909.04	909.15	909.095	56.77740	-55.95
909.15	909.26	909.205	56.78877	-55.31
909.26	909.37	909.315	56.80013	-55.48
909.37	909.48	909.425	56.81150	-55.75
909.48	909.59	909.535	56.82287	-56.14
909.59	909.70	909.645	56.83423	-55.70
909.70	909.81	909.755	56.84560	-55.86
909.81	909.92	909.865	56.85697	-54.55
909.92	910.03	909.975	56.86833	-54.26
910.03	910.14	910.085	56.87970	-54.05
910.14	910.25	910.195	56.89107	-54.07
910.25	910.36	910.305	56.90243	-55.23
910.36	910.47	910.415	56.91380	-56.85
910.47	910.58	910.525	56.92517	-56.80
910.58	910.69	910.635	56.93653	-55.88
910.69	910.80	910.745	56.94790	-55.28
910.80	910.91	910.855	56.95859	-54.40
910.91	911.02	910.965	56.96929	-54.82
911.02	911.13	911.075	56.97998	-55.74
911.13	911.24	911.185	56.99067	-54.70
911.24	911.35	911.295	57.00137	-54.92
911.35	911.46	911.405	57.01206	-53.67
911.46	911.57	911.515	57.02275	-54.61
911.57	911.68	911.625	57.03345	-54.90
911.68	911.79	911.735	57.04414	-55.67
911.79	911.90	911.845	57.05483	-54.74
911.90	912.01	911.955	57.06553	-54.09
912.01	912.12	912.065	57.07622	-53.86
912.12	912.23	912.175	57.08691	-54.11
912.23	912.34	912.285	57.09761	-54.69
912.34	912.45	912.395	57.10830	-54.62
912.45	912.56	912.505	57.11898	-54.52
912.56	912.67	912.615	57.12966	-54.25
912.67	912.78	912.725	57.14034	-53.36
912.78	912.89	912.835	57.15102	-54.29
912.89	913.00	912.945	57.16170	-55.57
913.00	913.11	913.055	57.17238	-55.05
913.11	913.22	913.165	57.18306	-55.86
913.22	913.33	913.275	57.19374	-55.67
913.33	913.44	913.385	57.20442	-55.80
913.44	913.55	913.495	57.21510	-55.48
913.55	913.66	913.605	57.22578	-54.85
913.66	913.77	913.715	57.23646	-53.14
913.77	913.88	913.825	57.24714	-53.98
913.88	913.99	913.935	57.25782	-55.43
913.99	914.10	914.045	57.26850	-53.98
914.10	914.21	914.155	57.27900	-53.03
914.21	914.32	914.265	57.28950	-54.96
914.32	914.43	914.375	57.30000	-56.15
914.43	914.54	914.485	57.31050	-55.40
914.54	914.65	914.595	57.32100	-54.82
914.65	914.76	914.705	57.33150	-54.71
914.76	914.87	914.815	57.34200	-54.96
914.87	914.98	914.925	57.35250	-54.47
914.98	915.09	915.035	57.36300	-54.38
915.09	915.20	915.145	57.37350	-55.02
915.20	915.31	915.255	57.38400	-54.91
915.31	915.42	915.365	57.39450	-54.85
915.42	915.53	915.475	57.40500	-55.62
915.53	915.64	915.585	57.41550	-54.91
915.64	915.75	915.695	57.42600	-54.10
915.75	915.86	915.805	57.43634	-53.45
915.86	915.97	915.915	57.44668	-54.87
915.97	916.08	916.025	57.45702	-54.43
916.08	916.19	916.135	57.46736	-54.46
916.19	916.30	916.245	57.47770	-53.99
916.30	916.41	916.355	57.48804	-53.73
916.41	916.52	916.465	57.49838	-53.11
916.52	916.63	916.575	57.50872	-54.78
916.63	916.74	916.685	57.51906	-55.46
916.74	916.85	916.795	57.52940	-53.79
916.85	916.96	916.905	57.53974	-54.34
916.96	917.07	917.015	57.55008	-55.19
917.07	917.18	917.125	57.56042	-55.62
917.18	917.29	917.235	57.57076	-55.43
917.29	917.40	917.345	57.58110	-54.89
917.40	917.51	917.455	57.59125	-53.85
917.51	917.62	917.565	57.60141	-54.75
917.62	917.73	917.675	57.61156	-54.21
917.73	917.84	917.785	57.62171	-54.35
917.84	917.95	917.895	57.63187	-54.42
917.95	918.06	918.005	57.64202	-55.21
918.06	918.17	918.115	57.65217	-54.36
918.17	918.28	918.225	57.66233	-55.82
918.28	918.39	918.335	57.67248	-55.08
918.39	918.50	918.445	57.68263	-53.78
918.50	918.61	918.555	57.69279	-54.63
918.61	918.72	918.665	57.70294	-53.27
918.72	918.83	918.775	57.71309	-53.76
918.83	918.94	918.885	57.72325	-54.80
918.94	919.05	918.995	57.73340	-55.26
919.05	919.16	919.105	57.74301	-54.70
919.16	919.27	919.215	57.75261	-54.62
919.27	919.38	919.325	57.76222	-53.50
919.38	919.49	919.435	57.77183	-52.87
919.49	919.60	919.545	57.78143	-54.65
919.60	919.71	919.655	57.79104	-53.75
919.71	919.82	919.765	57.80065	-55.52
919.82	919.93	919.875	57.81025	-54.42
919.93	920.04	919.985	57.81986	-54.71
920.04	920.15	920.095	57.82947	-53.68
920.15	920.26	920.205	57.83907	-54.42
920.26	920.37	920.315	57.84868	-53.87
920.37	920.48	920.425	57.85829	-52.72
920.48	920.59	920.535	57.86789	-53.25
920.59	920.70	920.645	57.87750	-53.77
920.70	920.81	920.755	57.88723	-54.45
920.81	920.92	920.865	57.89697	-54.59
920.92	921.03	920.975	57.90670	-54.31
921.03	921.14	921.085	57.91643	-54.58
921.14	921.25	921.195	57.92617	-51.76
921.25	921.36	921.305	57.93590	-54.19
921.36	921.47	921.415	57.94563	-54.41
921.47	921.58	921.525	57.95537	-54.17
921.58	921.69	921.635	57.96510	-53.16
921.69	921.80	921.745	57.97483	-54.74
921.80	921.91	921.855	57.98457	-54.69
921.91	922.02	921.965	57.99430	-54.65
922.02	922.13	922.075	58.00403	-53.51
922.13	922.24	922.185	58.01377	-53.86
922.24	922.35	922.295	58.02350	-54.12
922.35	922.46	922.405	58.03265	-53.19
922.46	922.57	922.515	58.04181	-53.25
922.57	922.68	922.625	58.05096	-53.83
922.68	922.79	922.735	58.06011	-55.06
922.79	922.90	922.845	58.06927	-53.60
922.90	923.01	922.955	58.07842	-52.84
923.01	923.12	923.065	58.08757	-53.23
923.12	923.23	923.175	58.09673	-53.48
923.23	923.34	923.285	58.10588	-53.43
923.34	923.45	923.395	58.11503	-54.16
923.45	923.56	923.505	58.12419	-53.86
923.56	923.67	923.615	58.13334	-53.62
923.67	923.78	923.725	58.14249	-53.96
923.78	923.89	923.835	58.15165	-54.33
923.89	924.00	923.945	58.16080	-53.90
924.00	924.11	924.055	58.16996	-54.41
924.11	924.22	924.165	58.17912	-53.11
924.22	924.33	924.275	58.18828	-51.88
924.33	924.44	924.385	58.19744	-53.78
924.44	924.55	924.495	58.20660	-52.83
924.55	924.66	924.605	58.21576	-52.32
924.66	924.77	924.715	58.22492	-53.26
924.77	924.88	924.825	58.23408	-54.14
924.88	924.99	924.935	58.24324	-53.65
924.99	925.10	925.045	58.25240	-54.35
925.10	925.21	925.155	58.26156	-54.56
925.21	925.32	925.265	58.27072	-54.34
925.32	925.43	925.375	58.27988	-53.07
925.43	925.54	925.485	58.28904	-52.47
925.54	925.65	925.595	58.29820	-53.74
925.65	925.76	925.705	58.30822	-55.03
925.76	925.87	925.815	58.31824	-56.06
925.87	925.98	925.925	58.32826	-55.29
925.98	926.09	926.035	58.33828	-55.14
926.09	926.20	926.145	58.34830	-55.00
926.20	926.31	926.255	58.35832	-54.02
926.31	926.42	926.365	58.36834	-52.78
926.42	926.53	926.475	58.37836	-53.30
926.53	926.64	926.585	58.38838	-55.17
926.64	926.75	926.695	58.39840	-54.66
926.75	926.86	926.805	58.40842	-54.15
926.86	926.97	926.915	58.41844	-53.78
926.97	927.08	927.025	58.42846	-52.98
927.08	927.19	927.135	58.43848	-54.42
927.19	927.30	927.245	58.44850	-54.03
927.30	927.41	927.355	58.45819	-53.54
927.41	927.52	927.465	58.46787	-53.78
927.52	927.63	927.575	58.47756	-53.23
927.63	927.74	927.685	58.48725	-53.74
927.74	927.85	927.795	58.49693	-54.16
927.85	927.96	927.905	58.50662	-54.38
927.96	928.07	928.015	58.51631	-54.49
928.07	928.18	928.125	58.52599	-54.64
928.18	928.29	928.235	58.53568	-54.38
928.29	928.40	928.345	58.54537	-53.24
928.40	928.51	928.455	58.55505	-54.09
928.51	928.62	928.565	58.56474	-54.27
928.62	928.73	928.675	58.57443	-54.32
928.73	928.84	928.785	58.58411	-54.62
928.84	928.95	928.895	58.59380	-54.50
928.95	929.06	929.005	58.60331	-54.30
929.06	929.17	929.115	58.61281	-54.87
929.17	929.28	929.225	58.62232	-54.02
929.28	929.39	929.335	58.63183	-53.39
929.39	929.50	929.445	58.64133	-52.12
929.50	929.61	929.555	58.65084	-52.78
929.61	929.72	929.665	58.66035	-53.58
929.72	929.83	929.775	58.66985	-53.07
929.83	929.94	929.885	58.67936	-53.24
929.94	930.05	929.995	58.68887	-53.85
930.05	930.16	930.105	58.69837	-52.63
930.16	930.27	930.215	58.70788	-54.68
930.27	930.38	930.325	58.71739	-56.04
930.38	930.49	930.435	58.72689	-55.51
930.49	930.60	930.545	58.73640	-53.61
930.60	930.71	930.655	58.74654	-53.70
930.71	930.82	930.765	58.75668	-54.12
930.82	930.93	930.875	58.76682	-55.47
930.93	931.04	930.985	58.77696	-55.12
931.04	931.15	931.095	58.78710	-55.15
931.15	931.26	931.205	58.79724	-54.69
931.26	931.37	931.315	58.80738	-54.15
931.37	931.48	931.425	58.81752	-54.53
931.48	931.59	931.535	58.82766	-55.01
931.59	931.70	931.645	58.83780	-54.13
931.70	931.81	931.755	58.84794	-54.69
931.81	931.92	931.865	58.85808	-53.78
931.92	932.03	931.975	58.86822	-53.53
932.03	932.14	932.085	58.87836	-54.43
932.14	932.25	932.195	58.88850	-53.65
932.25	932.36	932.305	58.89803	-53.93
932.36	932.47	932.415	58.90755	-53.61
932.47	932.58	932.525	58.91708	-53.45
932.58	932.69	932.635	58.92661	-54.77
932.69	932.80	932.745	58.93613	-54.36
932.80	932.91	932.855	58.94566	-54.30
932.91	933.02	932.965	58.95519	-53.15
933.02	933.13	933.075	58.96471	-52.87
933.13	933.24	933.185	58.97424	-54.05
933.24	933.35	933.295	58.98377	-54.92
933.35	933.46	933.405	58.99329	-54.62
933.46	933.57	933.515	59.00282	-54.93
933.57	933.68	933.625	59.01235	-53.28
933.68	933.79	933.735	59.02187	-53.62
933.79	933.90	933.845	59.03140	-53.53
933.90	934.01	933.955	59.04065	-53.58
934.01	934.12	934.065	59.04991	-53.34
934.12	934.23	934.175	59.05916	-52.73
934.23	934.34	934.285	59.06841	-53.69
934.34	934.45	934.395	59.07767	-53.36
934.45	934.56	934.505	59.08692	-53.17
934.56	934.67	934.615	59.09617	-54.07
934.67	934.78	934.725	59.10543	-54.91
934.78	934.89	934.835	59.11468	-54.98
934.89	935.00	934.945	59.12393	-54.84
935.00	935.11	935.055	59.13319	-53.97
935.11	935.22	935.165	59.14244	-53.52
935.22	935.33	935.275	59.15169	-52.85
935.33	935.44	935.385	59.16095	-53.72
935.44	935.55	935.495	59.17020	-53.12
935.55	935.66	935.605	59.17907	-53.52
935.66	935.77	935.715	59.18795	-53.99
935.77	935.88	935.825	59.19682	-52.97
935.88	935.99	935.935	59.20569	-54.42
935.99	936.10	936.045	59.21457	-54.79
936.10	936.21	936.155	59.22344	-53.42
936.21	936.32	936.265	59.23231	-52.54
936.32	936.43	936.375	59.24119	-52.70
936.43	936.54	936.485	59.25006	-52.48
936.54	936.65	936.595	59.25893	-52.27
936.65	936.76	936.705	59.26781	-53.83
936.76	936.87	936.815	59.27668	-55.00
936.87	936.98	936.925	59.28555	-54.20
936.98	937.09	937.035	59.29443	-52.96
937.09	937.20	937.145	59.30330	-54.14
937.20	937.31	937.255	59.31210	-54.19
937.31	937.42	937.365	59.32090	-53.43
937.42	937.53	937.475	59.32970	-52.93
937.53	937.64	937.585	59.33850	-51.88
937.64	937.75	937.695	59.34730	-52.50
937.75	937.86	937.805	59.35610	-52.64
937.86	937.97	937.915	59.36490	-53.01
937.97	938.08	938.025	59.37370	-52.45
938.08	938.19	938.135	59.38250	-53.79
938.19	938.30	938.245	59.39130	-53.55
938.30	938.41	938.355	59.40010	-53.82
938.41	938.52	938.465	59.40890	-54.70
938.52	938.63	938.575	59.41770	-53.40
938.63	938.74	938.685	59.42650	-53.18
938.74	938.85	938.795	59.43530	-53.12
938.85	938.96	938.905	59.44435	-52.92
938.96	939.07	939.015	59.45341	-52.64
939.07	939.18	939.125	59.46246	-53.54
939.18	939.29	939.235	59.47151	-54.05
939.29	939.40	939.345	59.48057	-55.05
939.40	939.51	939.455	59.48962	-55.80
939.51	939.62	939.565	59.49867	-54.48
939.62	939.73	939.675	59.50773	-54.61
939.73	939.84	939.785	59.51678	-53.72
939.84	939.95	939.895	59.52583	-52.58
939.95	940.06	940.005	59.53489	-53.74
940.06	940.17	940.115	59.54394	-53.43
940.17	940.28	940.225	59.55299	-52.38
940.28	940.39	940.335	59.56205	-53.40
940.39	940.50	940.445	59.57110	-51.62
940.50	940.61	940.555	59.57970	-50.39
940.61	940.72	940.665	59.58830	-52.49
940.72	940.83	940.775	59.59690	-52.11
940.83	940.94	940.885	59.60550	-52.77
940.94	941.05	940.995	59.61410	-53.68
941.05	941.16	941.105	59.62270	-53.47
941.16	941.27	941.215	59.63130	-53.25
941.27	941.38	941.325	59.63990	-53.28
941.38	941.49	941.435	59.64850	-53.30
941.49	941.60	941.545	59.65710	-53.24
941.60	941.71	941.655	59.66570	-52.55
941.71	941.82	941.765	59.67430	-53.03
941.82	941.93	941.875	59.68290	-54.12
941.93	942.04	941.985	59.69150	-54.12
942.04	942.15	942.095	59.70010	-52.75
942.15	942.26	942.205	59.70898	-52.78
942.26	942.37	942.315	59.71786	-53.67
942.37	942.48	942.425	59.72674	-53.94
942.48	942.59	942.535	59.73562	-53.80
942.59	942.70	942.645	59.74450	-53.28
942.70	942.81	942.755	59.75338	-53.03
942.81	942.92	942.865	59.76226	-52.69
942.92	943.03	942.975	59.77114	-52.90
943.03	943.14	943.085	59.78002	-53.34
943.14	943.25	943.195	59.78890	-52.87
943.25	943.36	943.305	59.79778	-53.04
943.36	943.47	943.415	59.80666	-53.80
943.47	943.58	943.525	59.81554	-53.81
943.58	943.69	943.635	59.82442	-53.75
943.69	943.80	943.745	59.83330	-53.96
943.80	943.91	943.855	59.84255	-54.94
943.91	944.02	943.965	59.85181	-54.22
944.02	944.13	944.075	59.86106	-53.03
944.13	944.24	944.185	59.87031	-53.74
944.24	944.35	944.295	59.87957	-52.99
944.35	944.46	944.405	59.88882	-53.79
944.46	944.57	944.515	59.89807	-54.01
944.57	944.68	944.625	59.90733	-53.84
944.68	944.79	944.735	59.91658	-53.81
944.79	944.90	944.845	59.92583	-53.51
944.90	945.01	944.955	59.93509	-53.20
945.01	945.12	945.065	59.94434	-52.37
945.12	945.23	945.175	59.95359	-53.57
945.23	945.34	945.285	59.96285	-54.92
945.34	945.45	945.395	59.97210	-53.57
945.45	945.56	945.505	59.98123	-53.54
945.56	945.67	945.615	59.99035	-53.88
945.67	945.78	945.725	59.99948	-53.79
945.78	945.89	945.835	60.00861	-53.50
945.89	946.00	945.945	60.01773	-53.43
946.00	946.11	946.055	60.02686	-52.96
946.11	946.22	946.165	60.03599	-53.96
946.22	946.33	946.275	60.04511	-53.80
946.33	946.44	946.385	60.05424	-53.94
946.44	946.55	946.495	60.06337	-53.45
946.55	946.66	946.605	60.07249	-54.29
946.66	946.77	946.715	60.08162	-53.69
946.77	946.88	946.825	60.09075	-53.16
946.88	946.99	946.935	60.09987	-53.68
946.99	947.10	947.045	60.10900	-53.39
947.10	947.21	947.155	60.11827	-54.00
947.21	947.32	947.265	60.12755	-53.07
947.32	947.43	947.375	60.13682	-53.29
947.43	947.54	947.485	60.14609	-53.94
947.54	947.65	947.595	60.15537	-52.81
947.65	947.76	947.705	60.16464	-52.38
947.76	947.87	947.815	60.17391	-53.83
947.87	947.98	947.925	60.18319	-53.58
947.98	948.09	948.035	60.19246	-53.14
948.09	948.20	948.145	60.20173	-53.45
948.20	948.31	948.255	60.21101	-55.43
948.31	948.42	948.365	60.22028	-55.00
948.42	948.53	948.475	60.22955	-54.42
948.53	948.64	948.585	60.23883	-54.15
948.64	948.75	948.695	60.24810	-53.64
948.75	948.86	948.805	60.25717	-53.03
948.86	948.97	948.915	60.26623	-51.71
948.97	949.08	949.025	60.27530	-52.17
949.08	949.19	949.135	60.28437	-52.97
949.19	949.30	949.245	60.29343	-53.21
949.30	949.41	949.355	60.30250	-52.07
949.41	949.52	949.465	60.31157	-54.09
949.52	949.63	949.575	60.32063	-54.96
949.63	949.74	949.685	60.32970	-54.14
949.74	949.85	949.795	60.33877	-53.67
949.85	949.96	949.905	60.34783	-54.31
949.96	950.07	950.015	60.35690	-54.20
950.07	950.18	950.125	60.36597	-53.92
950.18	950.29	950.235	60.37503	-54.15
950.29	950.40	950.345	60.38410	-54.00
950.40	950.51	950.455	60.39348	-54.55
950.51	950.62	950.565	60.40286	-55.18
950.62	950.73	950.675	60.41224	-54.97
950.73	950.84	950.785	60.42162	-54.65
950.84	950.95	950.895	60.43100	-54.65
950.95	951.06	951.005	60.44038	-54.06
951.06	951.17	951.115	60.44976	-53.94
951.17	951.28	951.225	60.45914	-54.30
951.28	951.39	951.335	60.46852	-53.06
951.39	951.50	951.445	60.47790	-53.82
951.50	951.61	951.555	60.48728	-52.44
951.61	951.72	951.665	60.49666	-52.19
951.72	951.83	951.775	60.50604	-52.76
951.83	951.94	951.885	60.51542	-53.26
951.94	952.05	951.995	60.52480	-54.11
952.05	952.16	952.105	60.53425	-54.00
952.16	952.27	952.215	60.54369	-54.70
952.27	952.38	952.325	60.55314	-54.07
952.38	952.49	952.435	60.56259	-54.04
952.49	952.60	952.545	60.57203	-53.51
952.60	952.71	952.655	60.58148	-55.13
952.71	952.82	952.765	60.59093	-54.31
952.82	952.93	952.875	60.60037	-53.50
952.93	953.04	952.985	60.60982	-53.74
953.04	953.15	953.095	60.61927	-53.82
953.15	953.26	953.205	60.62871	-53.96
953.26	953.37	953.315	60.63816	-54.37
953.37	953.48	953.425	60.64761	-53.41
953.48	953.59	953.535	60.65705	-53.09
953.59	953.70	953.645	60.66650	-54.31
953.70	953.81	953.755	60.67623	-53.35
953.81	953.92	953.865	60.68595	-53.59
953.92	954.03	953.975	60.69568	-54.08
954.03	954.14	954.085	60.70541	-52.92
954.14	954.25	954.195	60.71513	-54.72
954.25	954.36	954.305	60.72486	-54.80
954.36	954.47	954.415	60.73459	-54.58
954.47	954.58	954.525	60.74431	-54.62
954.58	954.69	954.635	60.75404	-54.67
954.69	954.80	954.745	60.76377	-55.43
954.80	954.91	954.855	60.77349	-54.95
954.91	955.02	954.965	60.78322	-53.77
955.02	955.13	955.075	60.79295	-54.81
955.13	955.24	955.185	60.80267	-55.54
955.24	955.35	955.295	60.81240	-53.92
955.35	955.46	955.405	60.82143	-54.32
955.46	955.57	955.515	60.83045	-53.36
955.57	955.68	955.625	60.83948	-53.24
955.68	955.79	955.735	60.84851	-52.32
955.79	955.90	955.845	60.85753	-51.34
955.90	956.01	955.955	60.86656	-54.08
956.01	956.12	956.065	60.87559	-53.40
956.12	956.23	956.175	60.88461	-53.01
956.23	956.34	956.285	60.89364	-54.61
956.34	956.45	956.395	60.90267	-52.93
956.45	956.56	956.505	60.91169	-54.12
956.56	956.67	956.615	60.92072	-53.42
956.67	956.78	956.725	60.92975	-52.79
956.78	956.89	956.835	60.93877	-54.60
956.89	957.00	956.945	60.94780	-53.08
957.00	957.11	957.055	60.95743	-53.34
957.11	957.22	957.165	60.96705	-54.04
957.22	957.33	957.275	60.97668	-54.36
957.33	957.44	957.385	60.98631	-52.92
957.44	957.55	957.495	60.99593	-53.45
957.55	957.66	957.605	61.00556	-54.13
957.66	957.77	957.715	61.01519	-53.24
957.77	957.88	957.825	61.02481	-55.74
957.88	957.99	957.935	61.03444	-54.59
957.99	958.10	958.045	61.04407	-53.85
958.10	958.21	958.155	61.05369	-53.24
958.21	958.32	958.265	61.06332	-53.44
958.32	958.43	958.375	61.07295	-53.16
958.43	958.54	958.485	61.08257	-54.87
958.54	958.65	958.595	61.09220	-55.22
958.65	958.76	958.705	61.10214	-53.86
958.76	958.87	958.815	61.11208	-54.44
958.87	958.98	958.925	61.12202	-54.27
958.98	959.09	959.035	61.13196	-55.12
959.09	959.20	959.145	61.14190	-53.45
959.20	959.31	959.255	61.15184	-53.01
959.31	959.42	959.365	61.16178	-55.20
959.42	959.53	959.475	61.17172	-54.94
959.53	959.64	959.585	61.18166	-54.64
959.64	959.75	959.695	61.19160	-54.31
959.75	959.86	959.805	61.20154	-55.35
959.86	959.97	959.915	61.21148	-54.63
